num_eval,fitness,test_fitness
105,0.0409458720207196,0.0524762529674377
106,0.1434888702267313,0.1657917841862164
107,0.041219242962406,0.0498209202563929
108,0.0820888350972175,0.1035721643038513
109,0.0918745433963773,0.1003599922851237
110,0.1466215090093878,0.1411646609662223
111,0.041219242962406,0.0498209202563929
112,0.0527464939069722,0.0600599812953477
113,0.0377353925800153,0.0521117211219361
114,0.0426835136342842,0.0531787426510369
115,0.041219242962406,0.0498209202563929
1,0.1174186807882122,0.1263297335354227
2,0.1174186807882122,0.1263297335354227
3,0.1143306516035199,0.1263343822230895
4,0.0942236131438543,0.0899073444957353
5,0.1143306516035199,0.1263343822230895
6,0.1926192830707621,0.1969073336869095
7,0.0750202319913514,0.0846809913603419
8,0.1605530470452661,0.1542611083984683
9,0.1533802821185296,0.1510929548448136
10,0.0537467310838243,0.0555740146113271
11,0.1174186807882122,0.1263297335354227
12,0.1576530757564697,0.1510523808705952
13,0.102035614667806,0.0906706966022881
14,0.0747825840058444,0.0826694068565958
15,0.1143306516035199,0.1263343822230895
16,0.1339474476356588,0.1440799055446042
17,0.1145119672522054,0.1216521322013496
18,0.0920810356456432,0.1034942219433847
19,0.1572126506261044,0.1519342087731491
20,0.1006635798146733,0.1246926840754905
21,0.0939403058069595,0.1067424053218943
22,0.1531822598737111,0.145143410786134
23,0.0920810356456432,0.1034942219433847
24,0.102035614667806,0.0906706966022881
25,0.0795786393472623,0.0893603881748605
26,0.0747825840058444,0.0826694068565958
27,0.041219242962406,0.0498209202563929
28,0.0747825840058444,0.0826694068565958
29,0.2644173024393468,0.2500701332966724
30,0.1605047623839604,0.1562315462459918
31,0.114046461074501,0.1171087367669649
32,0.0537467310838243,0.0555740146113271
33,0.1174186807882122,0.1263297335354227
34,0.1174186807882122,0.1263297335354227
35,0.0750202319913514,0.0846809913603419
36,0.1169378175581764,0.128246081820023
37,0.0537467310838243,0.0555740146113271
38,0.0920810356456432,0.1034942219433847
39,0.0750202319913514,0.0846809913603419
40,0.1127348450799971,0.1217535922592728
41,0.0942236131438543,0.0899073444957353
42,0.1448880900838695,0.1483150226175937
43,0.1829512592113812,0.1777532461347229
44,0.1558565674569497,0.1447553885922325
45,0.0695916405447107,0.0971438263723776
46,0.0747825840058444,0.0826694068565958
47,0.0563894847997794,0.0689155465811322
48,0.0942236131438543,0.0899073444957353
49,0.0855243609785632,0.0910599939251907
50,0.0414190779255482,0.0559576202289237
51,0.138514823198179,0.151878059590271
52,0.0563894847997794,0.0689155465811322
53,0.041219242962406,0.0498209202563929
54,0.0832907540658592,0.0805914601204627
55,0.0750202319913514,0.0846809913603419
56,0.0747825840058444,0.0826694068565958
57,0.041219242962406,0.0498209202563929
58,0.0747825840058444,0.0826694068565958
59,0.0650103783557283,0.0911362259497339
60,0.0689494174571785,0.0969059128630702
61,0.1949313873836977,0.2052228609718571
62,0.041219242962406,0.0498209202563929
63,0.041219242962406,0.0498209202563929
64,0.0819249745664849,0.1052272603573493
65,0.1143306516035199,0.1263343822230895
66,0.1220257265135112,0.1403736683663189
67,0.0747825840058444,0.0826694068565958
68,0.041219242962406,0.0498209202563929
69,0.1190669406597246,0.1384544956569342
70,0.1408207997706547,0.1364268163453234
71,0.0377353925800153,0.0521117211219361
72,0.0575210474646928,0.060447182733206
73,0.1258352390592714,0.1217764361933484
74,0.1399220272232156,0.1733648388709943
75,0.0747825840058444,0.0826694068565958
76,0.1491140167834528,0.1849199980715581
77,0.041219242962406,0.0498209202563929
78,0.1448880900838695,0.1483150226175937
79,0.0650103783557283,0.0911362259497339
80,0.1468003964819971,0.1435225577284206
81,0.0571373963830347,0.0672352506965335
82,0.0575210474646928,0.060447182733206
83,0.0820888350972175,0.1035721643038513
84,0.1307988533933402,0.1223631846365388
85,0.0747825840058444,0.0826694068565958
86,0.2860587008796701,0.2697178407719586
87,0.0430470398389162,0.0496492433435668
88,0.041219242962406,0.0498209202563929
89,0.095485238006942,0.1151311212270182
90,0.041219242962406,0.0498209202563929
91,0.0786379038464794,0.0986818344777867
92,0.1856400286418368,0.1679603933683557
93,0.0738621872823796,0.0825922714195132
94,0.1143306516035199,0.1263343822230895
95,0.0647673883073243,0.0779843941700685
96,0.041219242962406,0.0498209202563929
97,0.0870230018256086,0.1171910583508003
98,0.0999257412158592,0.0880597130021996
99,0.0575210474646928,0.060447182733206
100,0.1023703877841721,0.0992245091549638
101,0.0377353925800153,0.0521117211219361
102,0.0884625104283184,0.0862100332323557
103,0.1777589483857174,0.161532952390045
104,0.1143306516035199,0.1263343822230895
105,0.0409458720207196,0.0524762529674377
106,0.1434888702267313,0.1657917841862164
107,0.041219242962406,0.0498209202563929
108,0.0820888350972175,0.1035721643038513
109,0.0918745433963773,0.1003599922851237
110,0.1466215090093878,0.1411646609662223
111,0.041219242962406,0.0498209202563929
112,0.0527464939069722,0.0600599812953477
113,0.0377353925800153,0.0521117211219361
114,0.0426835136342842,0.0531787426510369
115,0.041219242962406,0.0498209202563929
1,0.1859751819342505,0.2562160534576846
2,0.1666002427718569,0.1656082078534665
3,0.1467949736176029,0.1458316451681545
4,0.1136707709853988,0.121611444579049
5,0.1094172480599671,0.13276982718741
6,0.1052454204890165,0.1112055889425142
7,0.1136707709853988,0.121611444579049
8,0.0832386393418298,0.0821835454420262
9,0.1625803309638746,0.1552598752280015
10,0.1136707709853988,0.121611444579049
11,0.1136707709853988,0.121611444579049
12,0.0826631265846686,0.0798869254051619
13,0.1348679516170138,0.1295862840066916
14,0.0822974748024231,0.0814234693272007
15,0.1712376878019158,0.152138937036306
16,0.1005427466070161,0.1256518680942633
17,0.1963211517980919,0.1878909270423893
18,0.1168632405754964,0.1054055970628854
19,0.0832386393418298,0.0821835454420262
20,0.1899457033499012,0.1787495732560792
21,0.1495103554328155,0.1335374382878112
22,0.1136707709853988,0.121611444579049
23,0.0822974748024231,0.0814234693272007
24,0.0826631265846686,0.0798869254051619
25,0.0822974748024231,0.0814234693272007
26,0.184588228314629,0.1895783684592281
27,0.1060314175597631,0.1274188407298797
28,0.1110362017563411,0.1158429309507412
29,0.2543625195899369,0.2383680755837929
30,0.102934136255636,0.1223666277530634
31,0.1136707709853988,0.121611444579049
32,0.0964268974678275,0.0866571943799516
33,0.0832386393418298,0.0821835454420262
34,0.1038199923190687,0.1240670935581229
35,0.0825261307257859,0.0787736920839045
36,0.0895077359216953,0.0967452234258523
37,0.1110362017563411,0.1158429309507412
38,0.1060314175597631,0.1274188407298797
39,0.1005427466070161,0.1256518680942633
40,0.0826631265846686,0.0798869254051619
41,0.1005427466070161,0.1256518680942633
42,0.0822974748024231,0.0814234693272007
43,0.0822974748024231,0.0814234693272007
44,0.0888137065212707,0.0881056947440071
45,0.1086010496535118,0.1104175506292704
46,0.0825261307257859,0.0787736920839045
47,0.0822974748024231,0.0814234693272007
48,0.0822974748024231,0.0814234693272007
49,0.0826897640297526,0.077771047091301
50,0.0822974748024231,0.0814234693272007
51,0.0822974748024231,0.0814234693272007
52,0.0822974748024231,0.0814234693272007
53,0.0822974748024231,0.0814234693272007
54,0.0822974748024231,0.0814234693272007
55,0.1664869833512129,0.1549390257125268
56,0.0832386393418298,0.0821835454420262
57,0.0960417224437606,0.084813496914227
58,0.0822974748024231,0.0814234693272007
59,0.0822974748024231,0.0814234693272007
60,0.1038199923190687,0.1240670935581229
61,0.0822974748024231,0.0814234693272007
62,0.0822974748024231,0.0814234693272007
63,0.0822974748024231,0.0814234693272007
64,0.0822974748024231,0.0814234693272007
65,0.0822974748024231,0.0814234693272007
66,0.1110362017563411,0.1158429309507412
67,0.0822974748024231,0.0814234693272007
68,0.1110949466110729,0.1192077889300665
69,0.0822974748024231,0.0814234693272007
70,0.0822974748024231,0.0814234693272007
71,0.0822974748024231,0.0814234693272007
72,0.1635973296434435,0.1474705008509375
73,0.0822974748024231,0.0814234693272007
74,0.0822974748024231,0.0814234693272007
75,0.0822974748024231,0.0814234693272007
76,0.1913159562238286,0.2020139835204545
77,0.2620967106767732,0.2336093833157657
78,0.0822974748024231,0.0814234693272007
79,0.0822974748024231,0.0814234693272007
80,0.0822974748024231,0.0814234693272007
81,0.1657674887355516,0.1447627618080212
82,0.1094172480599671,0.13276982718741
83,0.1213762580833321,0.1245831088244922
84,0.1094172480599671,0.13276982718741
85,0.0817520690502217,0.0790076710892114
86,0.0822974748024231,0.0814234693272007
87,0.0822974748024231,0.0814234693272007
88,0.0822974748024231,0.0814234693272007
89,0.0822974748024231,0.0814234693272007
90,0.1094172480599671,0.13276982718741
91,0.1213762580833321,0.1245831088244922
92,0.0822974748024231,0.0814234693272007
93,0.1475160525868519,0.1779207910447485
94,0.1094172480599671,0.13276982718741
95,0.1086010496535118,0.1104175506292704
96,0.0822974748024231,0.0814234693272007
97,0.0826631265846686,0.0798869254051619
98,0.1086010496535118,0.1104175506292704
99,0.0817520690502217,0.0790076710892114
100,0.1475160525868519,0.1779207910447485
101,0.0817520690502217,0.0790076710892114
102,0.0822974748024231,0.0814234693272007
103,0.0822974748024231,0.0814234693272007
104,0.0822974748024231,0.0814234693272007
105,0.0822974748024231,0.0814234693272007
106,0.0822974748024231,0.0814234693272007
107,0.1499475805385677,0.1651350216419485
108,0.0822974748024231,0.0814234693272007
109,0.0822974748024231,0.0814234693272007
110,0.0817520690502217,0.0790076710892114
111,0.1086010496535118,0.1104175506292704
112,0.1060314175597631,0.1274188407298797
113,0.1683823858910278,0.1635069163629396
114,0.0822974748024231,0.0814234693272007
115,0.0822974748024231,0.0814234693272007
1,0.1859751819342505,0.2562160534576846
2,0.1666002427718569,0.1656082078534665
3,0.1467949736176029,0.1458316451681545
4,0.1136707709853988,0.121611444579049
5,0.1094172480599671,0.13276982718741
6,0.1052454204890165,0.1112055889425142
7,0.1136707709853988,0.121611444579049
8,0.0832386393418298,0.0821835454420262
9,0.1625803309638746,0.1552598752280015
10,0.1136707709853988,0.121611444579049
11,0.1136707709853988,0.121611444579049
12,0.0826631265846686,0.0798869254051619
13,0.1348679516170138,0.1295862840066916
14,0.0822974748024231,0.0814234693272007
15,0.1712376878019158,0.152138937036306
16,0.1005427466070161,0.1256518680942633
17,0.1963211517980919,0.1878909270423893
18,0.1168632405754964,0.1054055970628854
19,0.0832386393418298,0.0821835454420262
20,0.1899457033499012,0.1787495732560792
21,0.1495103554328155,0.1335374382878112
22,0.1136707709853988,0.121611444579049
23,0.0822974748024231,0.0814234693272007
24,0.0826631265846686,0.0798869254051619
25,0.0822974748024231,0.0814234693272007
26,0.184588228314629,0.1895783684592281
27,0.1060314175597631,0.1274188407298797
28,0.1110362017563411,0.1158429309507412
29,0.2543625195899369,0.2383680755837929
30,0.102934136255636,0.1223666277530634
31,0.1136707709853988,0.121611444579049
32,0.0964268974678275,0.0866571943799516
33,0.0832386393418298,0.0821835454420262
34,0.1038199923190687,0.1240670935581229
35,0.0825261307257859,0.0787736920839045
36,0.0895077359216953,0.0967452234258523
37,0.1110362017563411,0.1158429309507412
38,0.1060314175597631,0.1274188407298797
39,0.1005427466070161,0.1256518680942633
40,0.0826631265846686,0.0798869254051619
41,0.1005427466070161,0.1256518680942633
42,0.0822974748024231,0.0814234693272007
43,0.0822974748024231,0.0814234693272007
44,0.0888137065212707,0.0881056947440071
45,0.1086010496535118,0.1104175506292704
46,0.0825261307257859,0.0787736920839045
47,0.0822974748024231,0.0814234693272007
48,0.0822974748024231,0.0814234693272007
49,0.0826897640297526,0.077771047091301
50,0.0822974748024231,0.0814234693272007
51,0.0822974748024231,0.0814234693272007
52,0.0822974748024231,0.0814234693272007
53,0.0822974748024231,0.0814234693272007
54,0.0822974748024231,0.0814234693272007
55,0.1664869833512129,0.1549390257125268
56,0.0832386393418298,0.0821835454420262
57,0.0960417224437606,0.084813496914227
58,0.0822974748024231,0.0814234693272007
59,0.0822974748024231,0.0814234693272007
60,0.1038199923190687,0.1240670935581229
61,0.0822974748024231,0.0814234693272007
62,0.0822974748024231,0.0814234693272007
63,0.0822974748024231,0.0814234693272007
64,0.0822974748024231,0.0814234693272007
65,0.0822974748024231,0.0814234693272007
66,0.1110362017563411,0.1158429309507412
67,0.0822974748024231,0.0814234693272007
68,0.1110949466110729,0.1192077889300665
69,0.0822974748024231,0.0814234693272007
70,0.0822974748024231,0.0814234693272007
71,0.0822974748024231,0.0814234693272007
72,0.1635973296434435,0.1474705008509375
73,0.0822974748024231,0.0814234693272007
74,0.0822974748024231,0.0814234693272007
75,0.0822974748024231,0.0814234693272007
76,0.1913159562238286,0.2020139835204545
77,0.2620967106767732,0.2336093833157657
78,0.0822974748024231,0.0814234693272007
79,0.0822974748024231,0.0814234693272007
80,0.0822974748024231,0.0814234693272007
81,0.1657674887355516,0.1447627618080212
82,0.1094172480599671,0.13276982718741
83,0.1213762580833321,0.1245831088244922
84,0.1094172480599671,0.13276982718741
85,0.0817520690502217,0.0790076710892114
86,0.0822974748024231,0.0814234693272007
87,0.0822974748024231,0.0814234693272007
88,0.0822974748024231,0.0814234693272007
89,0.0822974748024231,0.0814234693272007
90,0.1094172480599671,0.13276982718741
91,0.1213762580833321,0.1245831088244922
92,0.0822974748024231,0.0814234693272007
93,0.1475160525868519,0.1779207910447485
94,0.1094172480599671,0.13276982718741
95,0.1086010496535118,0.1104175506292704
96,0.0822974748024231,0.0814234693272007
97,0.0826631265846686,0.0798869254051619
98,0.1086010496535118,0.1104175506292704
99,0.0817520690502217,0.0790076710892114
100,0.1475160525868519,0.1779207910447485
101,0.0817520690502217,0.0790076710892114
102,0.0822974748024231,0.0814234693272007
103,0.0822974748024231,0.0814234693272007
104,0.0822974748024231,0.0814234693272007
105,0.0822974748024231,0.0814234693272007
106,0.0822974748024231,0.0814234693272007
107,0.1499475805385677,0.1651350216419485
108,0.0822974748024231,0.0814234693272007
109,0.0822974748024231,0.0814234693272007
110,0.0817520690502217,0.0790076710892114
111,0.1086010496535118,0.1104175506292704
112,0.1060314175597631,0.1274188407298797
113,0.1683823858910278,0.1635069163629396
114,0.0822974748024231,0.0814234693272007
115,0.0822974748024231,0.0814234693272007
1,0.1153210334858552,0.1181616811661929
2,0.1155961121449892,0.115539029009114
3,0.206794475265309,0.1834588671934739
4,0.2354860698291721,0.2272100239015967
5,0.0873296901435153,0.0810356216400291
6,0.107794252880129,0.1227355211749339
7,0.1743404157951226,0.1644501480493052
8,0.1100071160211162,0.1111867476233259
9,0.0873296901435153,0.0810356216400291
10,0.0873296901435153,0.0810356216400291
11,0.1522739907934616,0.1410006915328035
12,0.1015360188818139,0.1126341546817795
13,0.1296317620024364,0.155959771298298
14,0.1339856569591335,0.1266949211385665
15,0.1519135350648027,0.1519612231266048
16,0.1890762966538568,0.1913335207771469
17,0.1155961121449892,0.115539029009114
18,0.1693447845250096,0.1624988796613701
19,0.107794252880129,0.1227355211749339
20,0.0873296901435153,0.0810356216400291
21,0.107794252880129,0.1227355211749339
22,0.107794252880129,0.1227355211749339
23,0.0873296901435153,0.0810356216400291
24,0.0873296901435153,0.0810356216400291
25,0.0873296901435153,0.0810356216400291
26,0.1045254977907841,0.1174871845386032
27,0.0873296901435153,0.0810356216400291
28,0.107794252880129,0.1227355211749339
29,0.1082876877186268,0.1087583712328441
30,0.1690395620706015,0.1627837615476559
31,0.0873296901435153,0.0810356216400291
32,0.0873296901435153,0.0810356216400291
33,0.1155961121449892,0.115539029009114
34,0.0873296901435153,0.0810356216400291
35,0.1153210334858552,0.1181616811661929
36,0.1097611740478926,0.1100587415548681
37,0.1155961121449892,0.115539029009114
38,0.107794252880129,0.1227355211749339
39,0.1155961121449892,0.115539029009114
40,0.0873296901435153,0.0810356216400291
41,0.0873296901435153,0.0810356216400291
42,0.107794252880129,0.1227355211749339
43,0.1155961121449892,0.115539029009114
44,0.0858669776548246,0.0802567236437212
45,0.0873296901435153,0.0810356216400291
46,0.0873296901435153,0.0810356216400291
47,0.0873296901435153,0.0810356216400291
48,0.0859736063845543,0.0792542594419798
49,0.0873296901435153,0.0810356216400291
50,0.2276838741619855,0.2093441851782319
51,0.0859736063845543,0.0792542594419798
52,0.0873296901435153,0.0810356216400291
53,0.0873296901435153,0.0810356216400291
54,0.0873296901435153,0.0810356216400291
55,0.1691419302063727,0.1632574735806991
56,0.0873296901435153,0.0810356216400291
57,0.0873296901435153,0.0810356216400291
58,0.0873296901435153,0.0810356216400291
59,0.0859736063845543,0.0792542594419798
60,0.0859736063845543,0.0792542594419798
61,0.0859736063845543,0.0792542594419798
62,0.0846237419667895,0.0785033304910657
63,0.0858669776548246,0.0802567236437212
64,0.0858669776548246,0.0802567236437212
65,0.107794252880129,0.1227355211749339
66,0.1155961121449892,0.115539029009114
67,0.1155961121449892,0.115539029009114
68,0.1045254977907841,0.1174871845386032
69,0.0859736063845543,0.0792542594419798
70,0.0858669776548246,0.0802567236437212
71,0.0873296901435153,0.0810356216400291
72,0.0858669776548246,0.0802567236437212
73,0.0873296901435153,0.0810356216400291
74,0.0873296901435153,0.0810356216400291
75,0.1123373964472109,0.114599735758358
76,0.0873296901435153,0.0810356216400291
77,0.0859736063845543,0.0792542594419798
78,0.0846237419667895,0.0785033304910657
79,0.1508761374541753,0.1431509584880737
80,0.0846237419667895,0.0785033304910657
81,0.1125466723250495,0.1115640614391143
82,0.0858669776548246,0.0802567236437212
83,0.0859736063845543,0.0792542594419798
84,0.0858669776548246,0.0802567236437212
85,0.1015360188818139,0.1126341546817795
86,0.1151807422392954,0.1081429519764703
87,0.0858669776548246,0.0802567236437212
88,0.0858669776548246,0.0802567236437212
89,0.0858669776548246,0.0802567236437212
90,0.0858669776548246,0.0802567236437212
91,0.0846237419667895,0.0785033304910657
92,0.0846237419667895,0.0785033304910657
93,0.1045254977907841,0.1174871845386032
94,0.1104048346806304,0.1138772474821921
95,0.1123373964472109,0.114599735758358
96,0.0858669776548246,0.0802567236437212
97,0.1097502515881335,0.1079562470286886
98,0.0846237419667895,0.0785033304910657
99,0.0846237419667895,0.0785033304910657
100,0.0858669776548246,0.0802567236437212
101,0.0846237419667895,0.0785033304910657
102,0.0846237419667895,0.0785033304910657
103,0.0846237419667895,0.0785033304910657
104,0.0846237419667895,0.0785033304910657
105,0.0846237419667895,0.0785033304910657
106,0.0846237419667895,0.0785033304910657
107,0.1015360188818139,0.1126341546817795
108,0.0846237419667895,0.0785033304910657
109,0.0846237419667895,0.0785033304910657
110,0.1015360188818139,0.1126341546817795
111,0.0846237419667895,0.0785033304910657
112,0.0859736063845543,0.0792542594419798
113,0.1015360188818139,0.1126341546817795
114,0.1097502515881335,0.1079562470286886
115,0.0859736063845543,0.0792542594419798
1,0.1153210334858552,0.1181616811661929
2,0.1155961121449892,0.115539029009114
3,0.206794475265309,0.1834588671934739
4,0.2354860698291721,0.2272100239015967
5,0.0873296901435153,0.0810356216400291
6,0.107794252880129,0.1227355211749339
7,0.1743404157951226,0.1644501480493052
8,0.1100071160211162,0.1111867476233259
9,0.0873296901435153,0.0810356216400291
10,0.0873296901435153,0.0810356216400291
11,0.1522739907934616,0.1410006915328035
12,0.1015360188818139,0.1126341546817795
13,0.1296317620024364,0.155959771298298
14,0.1339856569591335,0.1266949211385665
15,0.1519135350648027,0.1519612231266048
16,0.1890762966538568,0.1913335207771469
17,0.1155961121449892,0.115539029009114
18,0.1693447845250096,0.1624988796613701
19,0.107794252880129,0.1227355211749339
20,0.0873296901435153,0.0810356216400291
21,0.107794252880129,0.1227355211749339
22,0.107794252880129,0.1227355211749339
23,0.0873296901435153,0.0810356216400291
24,0.0873296901435153,0.0810356216400291
25,0.0873296901435153,0.0810356216400291
26,0.1045254977907841,0.1174871845386032
27,0.0873296901435153,0.0810356216400291
28,0.107794252880129,0.1227355211749339
29,0.1082876877186268,0.1087583712328441
30,0.1690395620706015,0.1627837615476559
31,0.0873296901435153,0.0810356216400291
32,0.0873296901435153,0.0810356216400291
33,0.1155961121449892,0.115539029009114
34,0.0873296901435153,0.0810356216400291
35,0.1153210334858552,0.1181616811661929
36,0.1097611740478926,0.1100587415548681
37,0.1155961121449892,0.115539029009114
38,0.107794252880129,0.1227355211749339
39,0.1155961121449892,0.115539029009114
40,0.0873296901435153,0.0810356216400291
41,0.0873296901435153,0.0810356216400291
42,0.107794252880129,0.1227355211749339
43,0.1155961121449892,0.115539029009114
44,0.0858669776548246,0.0802567236437212
45,0.0873296901435153,0.0810356216400291
46,0.0873296901435153,0.0810356216400291
47,0.0873296901435153,0.0810356216400291
48,0.0859736063845543,0.0792542594419798
49,0.0873296901435153,0.0810356216400291
50,0.2276838741619855,0.2093441851782319
51,0.0859736063845543,0.0792542594419798
52,0.0873296901435153,0.0810356216400291
53,0.0873296901435153,0.0810356216400291
54,0.0873296901435153,0.0810356216400291
55,0.1691419302063727,0.1632574735806991
56,0.0873296901435153,0.0810356216400291
57,0.0873296901435153,0.0810356216400291
58,0.0873296901435153,0.0810356216400291
59,0.0859736063845543,0.0792542594419798
60,0.0859736063845543,0.0792542594419798
61,0.0859736063845543,0.0792542594419798
62,0.0846237419667895,0.0785033304910657
63,0.0858669776548246,0.0802567236437212
64,0.0858669776548246,0.0802567236437212
65,0.107794252880129,0.1227355211749339
66,0.1155961121449892,0.115539029009114
67,0.1155961121449892,0.115539029009114
68,0.1045254977907841,0.1174871845386032
69,0.0859736063845543,0.0792542594419798
70,0.0858669776548246,0.0802567236437212
71,0.0873296901435153,0.0810356216400291
72,0.0858669776548246,0.0802567236437212
73,0.0873296901435153,0.0810356216400291
74,0.0873296901435153,0.0810356216400291
75,0.1123373964472109,0.114599735758358
76,0.0873296901435153,0.0810356216400291
77,0.0859736063845543,0.0792542594419798
78,0.0846237419667895,0.0785033304910657
79,0.1508761374541753,0.1431509584880737
80,0.0846237419667895,0.0785033304910657
81,0.1125466723250495,0.1115640614391143
82,0.0858669776548246,0.0802567236437212
83,0.0859736063845543,0.0792542594419798
84,0.0858669776548246,0.0802567236437212
85,0.1015360188818139,0.1126341546817795
86,0.1151807422392954,0.1081429519764703
87,0.0858669776548246,0.0802567236437212
88,0.0858669776548246,0.0802567236437212
89,0.0858669776548246,0.0802567236437212
90,0.0858669776548246,0.0802567236437212
91,0.0846237419667895,0.0785033304910657
92,0.0846237419667895,0.0785033304910657
93,0.1045254977907841,0.1174871845386032
94,0.1104048346806304,0.1138772474821921
95,0.1123373964472109,0.114599735758358
96,0.0858669776548246,0.0802567236437212
97,0.1097502515881335,0.1079562470286886
98,0.0846237419667895,0.0785033304910657
99,0.0846237419667895,0.0785033304910657
100,0.0858669776548246,0.0802567236437212
101,0.0846237419667895,0.0785033304910657
102,0.0846237419667895,0.0785033304910657
103,0.0846237419667895,0.0785033304910657
104,0.0846237419667895,0.0785033304910657
105,0.0846237419667895,0.0785033304910657
106,0.0846237419667895,0.0785033304910657
107,0.1015360188818139,0.1126341546817795
108,0.0846237419667895,0.0785033304910657
109,0.0846237419667895,0.0785033304910657
110,0.1015360188818139,0.1126341546817795
111,0.0846237419667895,0.0785033304910657
112,0.0859736063845543,0.0792542594419798
113,0.1015360188818139,0.1126341546817795
114,0.1097502515881335,0.1079562470286886
115,0.0859736063845543,0.0792542594419798
1,0.1164426865180475,0.1332850413776041
2,0.10629386098814,0.1077527436337206
3,0.335969102059455,0.3189255399916325
4,0.1208897748352807,0.1198645679591057
5,0.2148516016238761,0.2158814566097666
6,0.1617607871712746,0.1569965702307249
7,0.1188825563410743,0.1296903976578394
8,0.1208897748352807,0.1198645679591057
9,0.1744856630781037,0.1684073551862164
10,0.1705103306477683,0.1729479182167879
11,0.0832022827281942,0.0774078984587471
12,0.1438077917264357,0.1429252167203255
13,0.0832022827281942,0.0774078984587471
14,0.1439655061210997,0.1526901482415414
15,0.1617607871712746,0.1569965702307249
16,0.1307466759875397,0.1316762142514432
17,0.1469276901252326,0.160650584494156
18,0.1104174419384635,0.1183155617443917
19,0.0965259323520153,0.0950865253639928
20,0.0832022827281942,0.0774078984587471
21,0.1083785858304608,0.1157378280005362
22,0.124786592515652,0.1149473496642023
23,0.1208897748352807,0.1198645679591057
24,0.0832022827281942,0.0774078984587471
25,0.0832022827281942,0.0774078984587471
26,0.1553190001607531,0.1558902845800993
27,0.0832022827281942,0.0774078984587471
28,0.0832022827281942,0.0774078984587471
29,0.10629386098814,0.1077527436337206
30,0.0832022827281942,0.0774078984587471
31,0.0832022827281942,0.0774078984587471
32,0.135783991067888,0.1506399635178333
33,0.0832022827281942,0.0774078984587471
34,0.0832022827281942,0.0774078984587471
35,0.0832022827281942,0.0774078984587471
36,0.1208897748352807,0.1198645679591057
37,0.0832022827281942,0.0774078984587471
38,0.1123396322482517,0.1168118748604859
39,0.1665805423635518,0.1861423284895204
40,0.0832022827281942,0.0774078984587471
41,0.2234886457301656,0.2374662319586878
42,0.0832022827281942,0.0774078984587471
43,0.1574633035660963,0.1560563028485508
44,0.0832022827281942,0.0774078984587471
45,0.0832022827281942,0.0774078984587471
46,0.1083785858304608,0.1157378280005362
47,0.1157529168159488,0.113050435398788
48,0.0832022827281942,0.0774078984587471
49,0.0832022827281942,0.0774078984587471
50,0.0832022827281942,0.0774078984587471
51,0.0832022827281942,0.0774078984587471
52,0.1397380592249822,0.1361669877406964
53,0.0832022827281942,0.0774078984587471
54,0.0832022827281942,0.0774078984587471
55,0.0832022827281942,0.0774078984587471
56,0.0832022827281942,0.0774078984587471
57,0.0832022827281942,0.0774078984587471
58,0.0832022827281942,0.0774078984587471
59,0.0832022827281942,0.0774078984587471
60,0.161674904847017,0.1559674036572536
61,0.0832022827281942,0.0774078984587471
62,0.1730677240044977,0.1692865901209974
63,0.0832022827281942,0.0774078984587471
64,0.0832022827281942,0.0774078984587471
65,0.0832022827281942,0.0774078984587471
66,0.0832022827281942,0.0774078984587471
67,0.0832022827281942,0.0774078984587471
68,0.1208897748352807,0.1198645679591057
69,0.0832022827281942,0.0774078984587471
70,0.1725146821972725,0.1653799294400744
71,0.1083785858304608,0.1157378280005362
72,0.0832022827281942,0.0774078984587471
73,0.0832022827281942,0.0774078984587471
74,0.0942844858189737,0.0915719098076173
75,0.0832022827281942,0.0774078984587471
76,0.1456872017857768,0.1467541987951325
77,0.0832022827281942,0.0774078984587471
78,0.0832022827281942,0.0774078984587471
79,0.0832022827281942,0.0774078984587471
80,0.1541621679270254,0.1554007658264878
81,0.0832022827281942,0.0774078984587471
82,0.0832022827281942,0.0774078984587471
83,0.0826925907246079,0.0766488122888714
84,0.1208897748352807,0.1198645679591057
85,0.1083785858304608,0.1157378280005362
86,0.1083785858304608,0.1157378280005362
87,0.1208897748352807,0.1198645679591057
88,0.0832022827281942,0.0774078984587471
89,0.0832022827281942,0.0774078984587471
90,0.0832022827281942,0.0774078984587471
91,0.0832022827281942,0.0774078984587471
92,0.0999872749492565,0.089531172042085
93,0.0832022827281942,0.0774078984587471
94,0.130728150276864,0.1216004352267017
95,0.0832022827281942,0.0774078984587471
96,0.0832022827281942,0.0774078984587471
97,0.1208897748352807,0.1198645679591057
98,0.0860576570460232,0.0874614751755399
99,0.0826925907246079,0.0766488122888714
100,0.0826925907246079,0.0766488122888714
101,0.1083785858304608,0.1157378280005362
102,0.0832022827281942,0.0774078984587471
103,0.0832022827281942,0.0774078984587471
104,0.1050526673409864,0.1112322185477072
105,0.10629386098814,0.1077527436337206
106,0.0826925907246079,0.0766488122888714
107,0.0832022827281942,0.0774078984587471
108,0.0832022827281942,0.0774078984587471
109,0.161674904847017,0.1559674036572536
110,0.0826925907246079,0.0766488122888714
111,0.0826925907246079,0.0766488122888714
112,0.0832022827281942,0.0774078984587471
113,0.112342274130836,0.1083082189531105
114,0.0879171018862218,0.0822264140602717
115,0.0832022827281942,0.0774078984587471
1,0.1164426865180475,0.1332850413776041
2,0.10629386098814,0.1077527436337206
3,0.335969102059455,0.3189255399916325
4,0.1208897748352807,0.1198645679591057
